genre_ids,id,original_language,overview,poster_path,release_date,title,keyword,movie_out
"[10751, 16, 12, 35]",211672,en,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",/dr02BdCNAUPVU07aOodwPYv6HCf.jpg,2015-06-17,Minions,"[3487, 3289, 9675, 179430, 179431, 189481, 194404, 274453, 299811]",False
[878],1003596,en,An upcoming film in the Marvel Cinematic Universe's sixth Phase and part of The Multiverse Saga. Plot unknown.,/6x1jLnQEdscoVgumzo9wVzdp9iA.jpg,2026-04-29,Avengers 5,"[9715, 9717, 9663, 155030, 180547]",False
[878],433249,en,"As a young scientist searches for a way to save a dying Earth, she finds a connection with a man who's racing to catch the last shuttle off the planet.",/utH781EwjzzXQC6fZUO3cw8L5Ht.jpg,2019-01-18,IO,"[10685, 2226, 4458, 10349, 14760, 206866, 250927]",False
"[28, 12, 80, 9648]",10528,en,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,/momkKuWburNTqKBF6ez7rvhYVhE.jpg,2009-12-23,Sherlock Holmes,"[212, 818, 703, 770, 1909, 11855, 4252, 5638, 9104, 9826, 10714, 10028, 12570, 15214, 33514, 198343, 207928, 215430, 252596, 273879, 310542, 316332]",False
"[12, 35, 878]",196,en,"The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking for Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.",/crzoVQnMzIrRfHtQw0tLBirNfVg.jpg,1990-05-25,Back to the Future Part III,"[387, 1582, 999, 1436, 2284, 957, 1544, 4379, 10322, 10125, 9663, 9503, 10950, 12371, 13008, 155573, 156234, 208611, 226370, 259376, 267876]",False
"[27, 9648, 53]",28355,en,"In her many years as a social worker, Emily Jenkins believes she has seen it all, until she meets 10-year-old Lilith and the girl's cruel parents. Emily's worst fears are confirmed when the parents try to harm the child, and so Emily assumes custody of Lilith while she looks for a foster family. However, Emily soon finds that dark forces surround the seemingly innocent girl, and the more she tries to protect Lilith, the more horrors she encounters.",/b16EjFeHd2AwoYXWUne7DA346pU.jpg,2009-08-13,Case 39,"[516, 2438, 703, 1438, 6152, 9826, 11857, 33592, 33593, 33594, 33595, 33637, 202703]",False
"[28, 35, 53]",457332,en,Two elite soldiers must escort civilians through a gauntlet of gunfire and explosions.,/zsbolOkw8RhTU4DKOrpf4M7KCmi.jpg,2023-07-06,Hidden Strike,"[539, 15218, 217452, 222863, 235256, 235257]",False
"[28, 80, 53]",449443,en,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,/AfybH6GbGFw1F9bcETe2yu25mIE.jpg,2018-01-18,Den of Thieves,"[796, 703, 1812, 1376, 1559, 5340, 3688, 2441, 10051, 10950, 12670, 15160, 15363, 18233, 34079, 34258, 159457, 159660, 185994, 232248, 277050]",False
[28],9399,en,"Lyon Gaultier is a deserter in the Foreign Legion arriving in the USA entirely hard up. He finds his brother between life and death and his sister-in-law without the money needed to heal her husband and to maintain her child. To earn the money needed, Gaultier decides to take part in some very dangerous clandestine fights.",/cH3ImNnkNirVG8x8yNlZaH8TQL2.jpg,1990-06-07,Lionheart,"[2231, 779, 542, 6075, 213, 2905, 5572, 6789, 9748, 14514, 17977, 156196, 186150, 192913, 219404]",False
"[53, 9648, 27]",631843,en,A group of families on a tropical holiday discover that the secluded beach where they are staying is somehow causing them to age rapidly – reducing their entire lives into a single day.,/vclShucpUmPhdAOmKgf3B3Z4POD.jpg,2021-07-21,Old,"[966, 1157, 222, 10685, 1521, 4562, 3343, 9758, 3667, 4995, 11254, 11060, 9826, 13092, 14724, 18035, 18712, 33694, 34079, 181324, 198500, 211431, 220800, 236231, 237370, 239390, 240485, 244949, 249845, 270319, 325743]",False
"[35, 14, 878]",416494,en,"After being uprooted by his parents' separation and unable to fit into his new hometown, a teenager stumbles upon a magical app that causes his social media updates to come true.",/E4twRNScyq3g6tRpvK6X8LdD1z.jpg,2018-02-09,Status Update,"[6270, 176834, 184439]",False
"[28, 80, 53]",9754,en,"State-of-the-art security system creator Jack Stanfield has cemented his reputation as a man who's thought of everything. But when a criminal finds a way into his personal life, everything Jack holds dear is suddenly at stake.",/v4HHAWJthAGxnvefLGSyeSInZZx.jpg,2006-02-08,Firewall,"[2157, 1576, 1936, 974, 2350, 155584]",False
"[10749, 18, 14]",994108,en,"One night in his near-empty tower block in contemporary London, Adam has a chance encounter with a mysterious neighbor Harry, which punctures the rhythm of his everyday life. As a relationship develops between them, Adam is preoccupied with memories of the past and finds himself drawn back to the suburban town where he grew up, and the childhood home where his parents appear to be living, just as they were on the day they died, 30 years before.",/aviJMFZSnnCAsCVyJGaPNx4Ef3i.jpg,2023-12-22,All of Us Strangers,"[212, 818, 1533, 888, 4569, 9887, 5609, 7464, 9673, 9872, 9957, 10226, 10937, 33574, 34079, 156597, 156640, 156642, 158718, 168857, 188991, 207317, 235487, 240119, 240237, 258533, 281237, 286239, 289844, 319532, 327805]",False
"[27, 878, 9648, 53]",395992,en,"The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected.",/lja0Kh17LLleh6DhtixEh7Z7T6D.jpg,2017-03-22,Life,"[839, 4862, 9882, 14626, 156039, 160097, 191586, 194486, 301826, 301827]",False
"[16, 10751]",13002,en,"King Randolph sends for his cousin, Duchess Rowena, to help turn his daughters, Princess Genevieve and her eleven sisters, into royal material. But the Duchess strips the sisters of their fun, including their favorite pastime: dancing. When all hope may be lost, the sisters discover a secret passageway to a magical land where they can dance the night away.",/yBB7PwXRFJ29U8m8SnTcWVizFvM.jpg,2006-09-19,Barbie in the 12 Dancing Princesses,"[7376, 1691, 380, 10551, 10542, 241738]",False
"[18, 10749]",35705,it,"An Italian high school student becomes infatuated with a woman he sees outside his class window. Her fiancée is in jail for being involved in a radical movement, and she spends much time in court providing moral support. At first she resists the student's advances, but eventually begins an affair with him. Their situation is condemned by her family and his father, who is the woman's psychologist.",/kKZ1ShTb7QN7OXduGUR8MU3YAH1.jpg,1986-04-22,Devil in the Flesh,"[1664, 14720]",False
"[10751, 35, 16]",7518,en,"A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating – and learns a lesson about family himself.",/tCRRGu9X1QWPc91KjAO5VYDcN2J.jpg,2006-05-17,Over the Hedge,"[2922, 3700, 2847, 990, 2105, 2522, 5774, 7949, 14632, 18165, 324713, 328196]",False
[27],118957,en,A freak tsunami traps shoppers at a coastal Australian supermarket inside the building ... along with a 12-foot great white shark.,/e2OIr4y90ZZjIRWQ0XBOVzpBn4x.jpg,2012-09-05,Bait,"[5657, 793, 1545, 2988, 3528, 10292, 6941, 15097, 173272]",False
"[10751, 12, 14, 18]",8204,en,"Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.",/y0zqUbwK8FWIkelnlmnRkntz9F8.jpg,2008-02-14,The Spiderwick Chronicles,"[380, 970, 2710, 10235, 14768, 156282, 180724, 189094, 195269, 246466]",False
"[35, 18, 10749]",13665,en,Arthur is a 30-year-old child who will inherit $750 million if he complies with his family's demands and marries the woman of their choosing.,/m8yOFRDVZPxtsr4D2hVdzls6q6t.jpg,1981-07-17,Arthur,"[242, 828, 1307, 14604, 210692]",False
"[16, 12, 35, 10751]",342473,en,"Set in 1879 Paris. An orphan girl dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at the Grand Opera house.",/qBxMhcmNnFniuDAZTKEHcSgKtsn.jpg,2016-12-14,Ballerina,"[2199, 1691, 90, 334, 1436, 4344, 7393, 10551, 13014, 159716, 164889, 207928]",False
"[28, 35, 12, 10752]",7446,en,"A group of self-absorbed actors set out to make the most expensive war film ever. After ballooning costs force the studio to cancel the movie, the frustrated director refuses to stop shooting, leading his cast into the jungles of Southeast Asia, where they encounter real bad guys.",/zAurB9mNxfYRoVrVjAJJwGV3sPg.jpg,2008-08-09,Tropic Thunder,"[2956, 886, 8201, 9755, 10787, 162262, 167475, 167477, 167486, 179431, 184816, 224875, 325773]",False
"[18, 28, 53, 80]",9882,en,"The secret US abduction of a suspected terrorist from his Middle East homeland leads to a wave of terrorist attacks in New York.  An FBI senior agent and his team attempt to locate and decommission the enemy cells, but must also deal with an Army General gone rogue and a female CIA agent of uncertain loyalties.",/6aSo9FepBA6zNEHgA3bgqt3UaOk.jpg,1998-11-06,The Siege,"[242, 789, 4654, 1812, 187, 4632, 7336, 13015, 209817]",False
"[35, 18, 10749]",4564,en,A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,/AhNfnsGW95RKHQNLdgFH48UN0Zy.jpg,2008-05-12,Sex and the City,"[612, 613, 242, 3446, 558, 3486, 4496, 5248, 9799, 7024, 8613, 8615, 8617, 8728, 12392, 13027, 14602, 15479, 168346, 168386, 197758]",False
"[27, 53, 9648]",21208,en,"After losing their baby, a married couple adopt 9-year old Esther, who may not be as innocent as she seems.",/lCGpOgoTOGLtZnBiGY9HRg5Xnjd.jpg,2009-07-24,Orphan,"[745, 1635, 13014, 166490, 179430, 179431]",False
"[53, 878, 18]",729854,ko,"The world has been reduced to rubble by a massive earthquake. While no one knows for sure how far the ruins stretch, or what the cause of the earthquake may be, in the heart of Seoul there is only one apartment building left standing. It is called Hwang Gung Apartments. As time passes, outsiders start coming in to Hwang Gung Apartments trying to escape the extreme cold. Before long, the apartment residents are unable to cope with the increasing numbers. Feeling a threat to their very survival, the residents enact a special measure.",/4l68KHxnPSow8MvnGUpjqLzJtLJ.jpg,2023-08-09,Concrete Utopia,"[4565, 4458, 9717, 10349, 12332, 33347, 286239, 288474, 290327]",False
"[28, 12, 10752]",1271,en,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",/h7Lcio0c9ohxPhSZg42eTlKIVVY.jpg,2007-03-07,300,"[6917, 6092, 2398, 8636, 10292, 9717, 9725, 14546, 14704, 18712, 162861, 192913, 232619, 235617, 253315, 273967, 283201, 309489, 317724, 317725, 317731, 317733, 325765, 325773]",False
"[12, 16, 35, 10751]",12230,en,"When a litter of dalmatian puppies are abducted by the minions of Cruella De Vil, the parents must find them before she uses them for a diabolical fashion statement. In a Disney animation classic, Dalmatian Pongo is tired of his bachelor-dog life. He spies lovely Perdita and maneuvers his master, Roger, into meeting Perdita's owner, Anita. The owners fall in love and marry, keeping Pongo and Perdita together too. After Perdita gives birth to a litter of 15 puppies, Anita's old school friend Cruella De Vil wants to buy them all. Roger declines her offer, so Cruella hires the criminal Badun brothers to steal them -- so she can have a fur coat.",/mRY84MJeWKnp9joev82QtslJFvk.jpg,1961-01-25,One Hundred and One Dalmatians,"[212, 3289, 8841, 15162, 158369, 166726, 208152, 259376]",False
"[28, 53]",324668,en,The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,/qGXwHqIDzlrNPw9rRioGpNtOpTo.jpg,2016-07-27,Jason Bourne,"[782, 591, 1453, 585, 3713, 1200, 9856, 12361, 14570, 175056, 176802, 245718, 249794, 303565]",False
[35],10634,en,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.",/2lReF53F8trkC68piGSfk0JVwWU.jpg,1995-04-26,Friday,"[2231, 897, 970, 4562, 3230, 5768, 8631, 11488, 10624, 10776, 12670, 14964]",False
[27],259072,en,"A sudden and mysterious inheritance brings Danny and his friends to Hobb Springs, a forgotten resort deep in the West Virginia hills. Hobb Springs is being looked after under the watchful care of Jackson and Sally, a socially awkward couple who introduce Danny to the long lost family he's never known. A clan by the name of Hillicker. But soon Danny learns his relatives have a different way of living, that for generations, the Hillickers have observed ancient traditions rooted in cannibalism and other taboo rituals.",/cV1biK7jlHVXlQ7ErYe5MUSBGcx.jpg,2014-08-22,Wrong Turn 6: Last Resort,"[1889, 1531, 1852, 5774, 9663, 10250, 12339, 14895, 33688, 33841, 50009, 178649, 180340, 301125, 301126]",False
"[53, 27, 9648]",399366,es,A young man and his three younger siblings are plagued by a sinister presence in the sprawling manor in which they live.,/iX77zMSqUv2Qt7ToEnN2mmEudEf.jpg,2017-10-27,Marrowbone,"[966, 380, 295, 9897, 8303, 9856, 9826, 41329, 155619, 200557, 208992, 236343, 245957]",False
"[12, 18]",8358,en,"Chuck Nolan, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.",/7lLJgKnAicAcR5UEuo8xhSMj18w.jpg,2000-12-22,Cast Away,"[911, 1252, 5605, 10349, 9957, 12617, 155746, 157524]",False
"[35, 14]",2907,en,"When a man claiming to be long-lost Uncle Fester reappears after 25 years lost, the family plans a celebration to wake the dead. But the kids barely have time to warm up the electric chair before Morticia begins to suspect Fester is fraud when he can't recall any of the details of Fester's life.",/qFf8anju5f2epI0my8RdwwIXFIP.jpg,1991-11-22,The Addams Family,"[246, 2643, 352, 5330, 4553, 6464, 10483, 12545, 162810, 166631, 207697, 210458, 214418, 251667, 318607]",False
"[18, 9648, 53]",401898,no,A college student starts to experience extreme seizures. She soon learns that the violent episodes are a symptom of inexplicable abilities.,/yzSfG8TLAqw7nMQh2lxirQkQpgs.jpg,2017-09-15,Thelma,"[616, 1585, 459, 6150, 186, 1523, 1944, 6691, 5083, 9677, 9833, 11322, 13160, 33637, 41511, 158718, 159278, 163545, 177398, 192687, 196785, 209144, 215127, 240242, 240303, 240315, 249379, 253979, 310115, 310116, 310118]",False
"[12, 14, 16, 28, 10751, 10749]",10515,ja,A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle.,/41XxSsJc5OrulP0m7TrrUeO2hoz.jpg,1986-08-02,Castle in the Sky,"[6092, 334, 2343, 1960, 3098, 4190, 12988, 13014, 163049, 165455, 169362, 182600, 188747, 188847, 210024]",False
"[35, 18, 10749]",19913,en,"Tom, greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer, suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",/f9mbM0YMLpYemcWx6o2WeiYQLDP.jpg,2009-07-17,(500) Days of Summer,"[931, 2861, 1721, 248, 2301, 4434, 5923, 9673, 9713, 10855, 12670, 13088, 201689, 201696]",False
